AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT1G27520	MNS5	106.16	0.41993	0.20582	2.0403	0.041323	0.09476	Glycosyl hydrolase family 47 protein.
AT3G14980	ROS4	52.568	0.59112	0.28977	2.04	0.041351	0.09481	full_name=REPRESSOR OF SILENCING 4. Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein. IDM1 is a histone H3 acetyltransferase that is capable of recognizing methylated DNA through its MBD domain and recognizing unmethylated histone H3K4 through its PHD domain.   It negatively regulates DNA demethylation, preventing DNA hypermethylation of highly homologous multicopy genes and other repetitive sequences.
AT5G58220	TTL	142.52	0.36797	0.1804	2.0397	0.041378	0.094858	full_name=transthyretin-like protein. transthyretin-like protein. Encodes a transthyretin-like S-allantoin synthase protein that catalyzes two steps in the allantoin biosynthesis pathway by acting as a hydroxyisourate hydrolase and a 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline (OHCU) decarboxylase. Two alternatively spliced versions of the transcript give rise to a longer peroxisomally-targeted protein (AT5G58220.1  (called TTL1-)) and a slightly shorter cytoplasmic protein (AT5G58220.3 (called TTL2-)). Both have roughly equivalent enzymatic activity in vitro, but, allantoin biosynthesis is believed to occur in the peroxisome suggesting that the cytosolic form may participate in a different process.
AT3G03010		50.623	0.60629	0.29727	2.0396	0.041395	0.094883	Peptidyl-tRNA hydrolase II (PTH2) family protein.
AT2G30050		67.908	-0.51637	0.25321	-2.0393	0.041417	0.094921	transducin family protein / WD-40 repeat family protein.
AT3G19210	RAD54	199.14	-0.31076	0.15239	-2.0392	0.041428	0.094924	full_name=homolog of RAD54. DNA repair/recombination protein. Encodes RAD54, a member of the SWI2/SNF2 family of DNA-stimulated ATPases.  Functions in DNA repair via homologous recombination.
AT2G31260	APG9	319.7	0.27401	0.13437	2.0392	0.04143	0.094924	full_name=autophagy 9. autophagy 9 (APG9). Involved in autophagy, the process of vacuolar bulk degradation of cytoplasmic components.  Mutant shows accelerated bolting and senescence.
AT5G64920	CIP8	382.98	-0.24437	0.11984	-2.0391	0.041442	0.094937	full_name=COP1-interacting protein 8. COP1-interacting protein 8. Encodes a RING-H2 protein that interacts with the RING finger domain of COP1. CIP8 exhibits a strong interaction with the E2 ubiquitin conjugating enzyme AtUBC8 through its N-terminal domain and promotes ubiquitination in an E2-dependent fashion in vitro.  It is possible that the AtUBC8-CIP8 module might interact with COP1 in vivo, thereby participating in proteasome-mediated degradation of HY5.
AT3G49560	HP30	902.07	-0.17619	0.086445	-2.0381	0.041537	0.095129	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein.
AT1G16820		35.111	-0.7528	0.36937	-2.0381	0.04154	0.095129	vacuolar ATP synthase catalytic subunit-related / V-ATPase-related / vacuolar proton pump-like protein.
AT1G11790	ADT1	29.519	-0.85409	0.41907	-2.0381	0.041544	0.095129	full_name=arogenate dehydratase 1. arogenate dehydratase 1. Encodes a plastid-localized arogenate dehydratase involved in phenylalanine biosynthesis.  Not less than six genes encoding ADT were identi&#64257;ed in the Arabidopsis genome: ADT1 [At1g11790]; ADT2 [At3g07630]; ADT3 [At2g27820]; ADT4 [At3g44720]; ADT5 [At5g22630]; and ADT6 [At1g08250].
AT5G27395		191.98	-0.31841	0.15624	-2.038	0.041555	0.095141	Mitochondrial inner membrane translocase complex, subunit Tim44-related protein.
AT1G05400		48.26	0.6475	0.31777	2.0377	0.041585	0.095195	hypothetical protein.
AT1G58100	TCP8	300.94	0.26695	0.13108	2.0365	0.041701	0.095447	full_name=TCP domain protein 8. TCP family transcription factor. Encodes TCP8, belongs to the TCP transcription factor family known to bind site II elements in promoter regions.
AT1G29370		1677.7	0.14239	0.069935	2.036	0.041752	0.09555	RNA polymerase II degradation factor-like protein (DUF1296).
AT4G01320	ATSTE24	1357.1	-0.17969	0.088286	-2.0354	0.041815	0.095682	Peptidase family M48 family protein. CAAX protease with broad substrate specificity. Localized exclusively to the endoplasmic reticulum.
AT1G55460	KIN17	475.4	0.22953	0.11278	2.0352	0.041831	0.095704	DNA/RNA-binding protein Kin17, conserved region.
AT3G02290		213.52	-0.3067	0.15071	-2.0351	0.041841	0.095705	RING/U-box superfamily protein.
AT3G01050	MUB1	145.2	0.36791	0.18078	2.0351	0.041843	0.095705	full_name=membrane-anchored ubiquitin-fold protein 1 precursor. membrane-anchored ubiquitin-fold protein 1 precursor.
AT1G16340	ATKDSA2	53.29	0.62518	0.30722	2.0349	0.041857	0.095722	Aldolase superfamily protein. Encodes a protein with putative 3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase activity. This gene share a very high sequence homology with its homologue AtkdsA1 (AT1G79500).
AT3G61250	MYB17	3.3427	3.0411	1.4948	2.0345	0.041899	0.095805	full_name=myb domain protein 17. myb domain protein 17. LATE MERISTEM IDENTITY2 (LMI2) is a target of the meristem identity regulator LEAFY (LFY).  Has a role in the meristem identity transition from vegetative growth to flowering. Member of the R2R3 factor gene family.
AT1G19660	BBD2	2919.8	0.16027	0.078787	2.0341	0.041937	0.095877	Wound-responsive family protein.
AT5G27889		12.655	-1.2096	0.59487	-2.0334	0.042016	0.096044	hypothetical protein. This gene encodes a small protein and has either evidence of transcription or purifying selection.
AT2G42080	BIL2	97.557	-0.45798	0.22526	-2.0331	0.042042	0.096091	Chaperone DnaJ-domain superfamily protein.
AT1G50250	FTSH1	266.24	-0.31388	0.15441	-2.0328	0.04207	0.09614	full_name=FTSH protease 1. FTSH protease 1. encodes an FTSH protease that is localized to the chloroplast. Involved in the D1 repair cycle of Photosystem II. FtsH1 and FtsH5 are interchangeable in thylakoid membranes.
AT1G45248		45.181	-0.66014	0.32482	-2.0323	0.042119	0.096237	Nucleolar histone methyltransferase-related protein.
AT1G17255		44.135	-0.65257	0.32113	-2.0321	0.042146	0.096286	Natural antisense transcript overlaps with AT1G17250. Potential natural antisense gene, locus overlaps with AT1G17250 Natural antisense transcript overlaps with AT1G17250
AT1G18090		7.1336	1.6927	0.83308	2.0319	0.042167	0.09632	5'-3' exonuclease family protein.
AT1G74470		70.732	-0.54693	0.26924	-2.0314	0.042215	0.096415	Pyridine nucleotide-disulfide oxidoreductase family protein. Encodes for a multifunctional protein with geranylgeranyl reductase activity shown to catalyze the reduction of prenylated geranylgeranyl-chlorophyll a to phytyl-chlorophyll a (chlorophyll a) and free geranylgeranyl pyrophosphate to phytyl pyrophosphate.
AT2G07751		3.2623	2.9378	1.4463	2.0313	0.042228	0.096432	NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein.
AT1G78620	VTE6	58.251	-0.55368	0.27264	-2.0308	0.042273	0.096521	integral membrane protein (Protein of unknown function DUF92, transmembrane).
AT3G57590		151.49	0.35542	0.17505	2.0303	0.042321	0.096617	F-box and associated interaction domains-containing protein.
AT5G14350		8.125	-1.6678	0.82188	-2.0293	0.042429	0.096849	Pentatricopeptide repeat (PPR) superfamily protein.
AT2G46230		631.38	0.22912	0.11296	2.0283	0.042525	0.097054	PIN domain-like family protein.
AT5G11800	KEA6	56.033	0.5757	0.28384	2.0282	0.042539	0.097072	full_name=K+ efflux antiporter 6. K+ efflux antiporter 6. member of Putative potassium proton antiporter family
AT5G15320		59.535	-0.56329	0.27775	-2.0281	0.042553	0.097091	ATP synthase E chain.
AT3G17330	ECT6	111.84	-0.42174	0.20796	-2.028	0.042563	0.0971	full_name=evolutionarily conserved C-terminal region 6. evolutionarily conserved C-terminal region 6.
AT3G54090	FLN1	248.23	-0.29111	0.14357	-2.0276	0.042603	0.097177	full_name=fructokinase-like 1. fructokinase-like 1. Encodes a fructokinase-like protein (AT3G54090/FLN1, AT1G69200/FLN2), a member of the pfkB-carbohydrate kinase family.  FLN1 and FLN2 are potential plastidial thioredoxin z (TRX z) targets.  Mutants display mutant chloroplast development, general plant growth and development defects and defects in PEP-dependent transcription.
AT3G02190		194.17	-0.34597	0.17066	-2.0273	0.042631	0.097221	Ribosomal protein L39 family protein.
AT3G44850		27.217	-0.8233	0.40611	-2.0273	0.042635	0.097221	Protein kinase superfamily protein.
AT5G09740	HAM2	125.8	-0.41613	0.20529	-2.027	0.042662	0.097268	full_name=histone acetyltransferase of the MYST family 2. histone acetyltransferase of the MYST family 2. Encodes an enzyme with histone acetyltransferase activity. HAM2 primarily acetylate histone H4, but also  display some ability to acetylate H3. Prior acetylation of lysine 5 on histone H4  reduces radioactive acetylation by either HAM2.
AT3G57810		494.93	-0.21736	0.10725	-2.0267	0.042696	0.097334	Cysteine proteinases superfamily protein.
AT3G59310		34.472	-0.72531	0.35793	-2.0264	0.042723	0.097381	solute carrier family 35 protein (DUF914).
AT1G67856		21.04	-0.96413	0.47583	-2.0262	0.042745	0.097418	RING/U-box superfamily protein.
AT5G02490	Hsp70-2	14.089	-1.1309	0.55822	-2.0259	0.042776	0.097463	Heat shock protein 70 (Hsp 70) family protein.
AT3G19330		57.241	-0.56009	0.27647	-2.0259	0.042778	0.097463	transmembrane protein, putative (DUF677).
AT4G24940	SAE1A	66.69	-0.52539	0.25937	-2.0257	0.0428	0.097478	full_name=SUMO-activating enzyme 1A. SUMO-activating enzyme 1A. Encodes one of the two subunits of the SUMO activation enzyme required during sumolation.  Sumolation is a post-translational protein modification process similar to ubiquitination during which a polypeptide (SUMO) is covalently attached to a target protein.
AT5G03280	EIN2	714.89	0.18887	0.093241	2.0256	0.042807	0.097478	full_name=ETHYLENE INSENSITIVE 2. NRAMP metal ion transporter family protein. Involved in ethylene signal transduction. Acts downstream of CTR1. Positively regulates ORE1 and negatively regulates mir164A,B,C to regulate leaf senescence. A maternally expressed imprinted gene. Mutations in ein2 block ethylene stimulation of flavonol synthesis.
AT4G36840		120.13	0.40127	0.19811	2.0256	0.04281	0.097478	Galactose oxidase/kelch repeat superfamily protein.
AT2G18000	TAF14	4.2489	2.7557	1.3605	2.0255	0.042811	0.097478	full_name=TBP-associated factor 14. TBP-associated factor 14.
AT2G29560	ENOC	57.675	-0.62365	0.3079	-2.0255	0.042815	0.097478	full_name=cytosolic enolase. cytosolic enolase. Encodes a putative phosphoenolpyruvate enolase that is localized both to the nucleus and the cytoplasm.
AT3G02780	IPP2	840.16	0.20331	0.10038	2.0254	0.042824	0.097486	full_name=isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2. isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2. Encodes a protein with isopentenyl diphosphate:dimethylallyl diphosphate isomerase activity. There is genetic evidence that it functions in the mevalonate, but not the MEP biosynthetic pathway.
AT1G73910	ARP4A	4.1333	2.734	1.3502	2.025	0.042871	0.097579	full_name=actin-related proteins 4A. actin-related proteins 4A. Encodes a gene similar to actin-related proteins in other organisms. Member of nuclear ARP family of genes. Component  of chromatin remodeling complexes, involved in chromatin-mediated gene regulation.
AT3G21865	PEX22	626.33	-0.19115	0.094406	-2.0247	0.042895	0.097619	full_name=peroxin 22. peroxin 22. Interacts with PEX4 in a yeast two-hybrid. The PEX4 and PEX22 pair may be important during the remodeling of peroxisome matrix contents as glyoxysomes transition to leaf peroxisomes.
AT2G47710		255.21	-0.29342	0.14499	-2.0238	0.042991	0.097823	Adenine nucleotide alpha hydrolases-like superfamily protein.
AT4G15770		466.94	0.21599	0.10674	2.0236	0.04301	0.097853	RNA binding protein.
AT3G04630	WDL1	19.626	1.0385	0.51324	2.0234	0.043034	0.097892	full_name=WVD2-like 1. WVD2-like 1. Member of a small gene family  which have a KLEEK domain which may be involved in  protein- protein interactions. Over expression of WDL1 results in abnormal root development.
AT1G13350	PRP4KB	485.12	-0.24162	0.11943	-2.0232	0.043056	0.097926	Protein kinase superfamily protein.
AT2G44440	EML4	46.753	-0.65156	0.32206	-2.0231	0.043061	0.097926	full_name=EMSY-like 4. Emsy N Terminus (ENT) domain-containing protein.
AT4G31490	&#946;2-COP	140.25	0.38869	0.19214	2.0229	0.04308	0.097955	Coatomer, beta subunit.
AT1G64795		2686.2	0.6756	0.33398	2.0228	0.043089	0.097962	hypothetical protein.
AT3G15358		103.74	0.49841	0.24646	2.0222	0.043153	0.098095	transmembrane protein.
AT4G38240	CGL1	308.22	-0.25725	0.12722	-2.0221	0.043165	0.098107	full_name=COMPLEX GLYCAN LESS 1. alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase. Encodes N-acetyl glucosaminyl transferase I, the first enzyme in the pathway of complex glycan biosynthesis.
AT1G14130	DAO1	109.89	-0.40691	0.20132	-2.0212	0.043254	0.098296	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT2G40760		185.18	0.3458	0.17109	2.0211	0.043265	0.098298	Rhodanese/Cell cycle control phosphatase superfamily protein.
AT1G77880		70.915	-0.55543	0.27481	-2.0211	0.043267	0.098298	Galactose oxidase/kelch repeat superfamily protein.
AT5G39600		91.101	0.46359	0.22939	2.021	0.04328	0.098312	39S ribosomal protein.
AT5G55670		366.15	-0.25916	0.12824	-2.0209	0.043295	0.098332	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT3G12510		103.09	0.4185	0.2071	2.0208	0.043303	0.098337	MADS-box family protein.
AT5G38720	RRP7	187.31	-0.39807	0.19703	-2.0203	0.043349	0.098427	ribosomal RNA-processing 7 protein.
AT1G07010	SLP1	8.9443	-2.1594	1.0691	-2.0199	0.043394	0.098516	full_name=Shewenella-like protein phosphatase 1. Calcineurin-like metallo-phosphoesterase superfamily protein.
AT4G20060	EMB1895	94.394	0.47451	0.23496	2.0195	0.043438	0.098593	full_name=EMBRYO DEFECTIVE 1895. ARM repeat superfamily protein.
AT4G04614		273.93	-0.28772	0.14248	-2.0194	0.043441	0.098593	hypothetical protein.
AT1G57765		46.087	0.62364	0.30885	2.0192	0.043467	0.098638	transmembrane protein.
AT1G07610	MT1C	37.064	0.82432	0.40834	2.0187	0.043514	0.098717	full_name=metallothionein 1C. metallothionein 1C. one of the five metallothioneins (MTs) genes identified in Arabidopsis. MTs are cysteine-rich proteins required for heavy metal tolerance.
AT1G21350		38.09	-0.83506	0.41365	-2.0187	0.043514	0.098717	Thioredoxin superfamily protein.
AT5G27770		437.64	0.23796	0.11791	2.0181	0.04358	0.098852	Ribosomal L22e protein family.
AT5G18540		137.8	-0.39035	0.19345	-2.0179	0.043606	0.098897	E3 ubiquitin-protein ligase.
AT1G53590	NTMC2T6.1	292.13	-0.27628	0.13693	-2.0176	0.043632	0.098944	Calcium-dependent lipid-binding (CaLB domain) family protein.
AT1G72370	P40	3320.8	0.13103	0.064955	2.0172	0.04367	0.099015	full_name=40s ribosomal protein SA. 40s ribosomal protein SA. acidic protein associated to 40S ribosomal subunit of ribosomes. Involved in polysome formation during active protein synthesis. Expressed in actively growing tissue.
AT1G24764	MAP70-2	61.672	0.54844	0.27189	2.0172	0.043679	0.09902	full_name=microtubule-associated proteins 70-2. microtubule-associated proteins 70-2. Member of the MAP70 protein family.
AT5G62610		165.86	0.35381	0.17541	2.0171	0.04369	0.099032	basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT5G50550		91.088	-0.4575	0.22684000000000001	-2.0168	0.043715	0.09906	Transducin/WD40 repeat-like superfamily protein.
AT5G50650		91.088	-0.4575	0.22684000000000001	-2.0168	0.043715	0.09906	Transducin/WD40 repeat-like superfamily protein.
AT3G02510		47.602	0.62665	0.31072	2.0168	0.043722	0.099061	Regulator of chromosome condensation (RCC1) family protein.
AT2G30950	VAR2	666.49	-0.19799	0.098187	-2.0164	0.043757	0.099127	full_name=VARIEGATED 2. FtsH extracellular protease family. Metalloprotease that functions in thylakoid membrane biogenesis. Involved in the repair of PSII following damaged incurred during photoinhibition. Forms a complex with VAR1. Mutants show a variegated phenotype, which decreases during development. Transcript and protein levels increase with light intensity. In plsp1-1 mutant plastids, the nonmature form of the protein localizes in the membrane.
AT5G24735	SORF31	357.06	0.25204	0.125	2.0163	0.043769	0.09913	other_RNA. Unknown gene
AT5G42120	LECRK-S.6	13.546	-1.1693	0.57995	-2.0163	0.043771	0.09913	Concanavalin A-like lectin protein kinase family protein.
AT5G51960		72.493	0.50726	0.25161	2.0161	0.04379	0.09916	complex 1 protein, LYR family protein.
AT3G55740	PROT2	61.306	0.56572	0.28067	2.0156	0.043838	0.099255	full_name=proline transporter 2. proline transporter 2. Encodes a proline transporter with affinity for gly betaine, proline, and GABA.  Protein is expressed most highly in the roots.
AT1G58060		327.49	0.26072	0.12939	2.015	0.043901	0.099382	RNA helicase family protein.
AT1G76010	ATALBA1	1748.7	0.17112	0.084926	2.015	0.043908	0.099384	Alba DNA/RNA-binding protein.
AT2G17705		35.16	-0.77725	0.3858	-2.0147	0.04394	0.099442	methionine-S-oxide reductase.
AT2G41705	FEX	205.82	-0.30454	0.15118	-2.0144	0.043971	0.099498	camphor resistance CrcB family protein.
AT1G10670	ACLA-1	62.649	-0.58396	0.28995	-2.014	0.04401	0.099559	full_name=ATP-citrate lyase A-1. ATP-citrate lyase A-1. One of the three genes encoding subunit A of the trimeric protein ATP Citrate Lyase.  Antisense ACLA-1 plants cause a reduction in cytosolic acetyl-CoA metabolism and have upregulation of stress-related genes and down-regulation of primary metabolism and growth genes, suggesting the mutation restricts normal growth and developmental processes and puts the plant into a state of stress.
AT1G33340	PICALM8	57.617	0.56653	0.2813	2.014	0.04401	0.099559	ENTH/ANTH/VHS superfamily protein.
AT1G34270		58.45	-0.56344	0.2799	-2.013	0.044114	0.09978	Exostosin family protein.
AT5G16060		117.16	-0.40351	0.2005	-2.0126	0.04416	0.09987	Cytochrome c oxidase biogenesis protein Cmc1-like protein.
AT1G74210	GDPD5	49.312	-0.59757	0.29693	-2.0125	0.044172	0.099882	full_name=glycerophosphodiester phosphodiesterase 5. PLC-like phosphodiesterases superfamily protein. Encodes a member of the glycerophosphodiester phosphodiesterase (GDPD) family.
ATMG00560	rpl2	12.511	1.5977	0.79406	2.0121000000000002	0.044207	0.099948	
AT5G50530		7.0886	1.9013	0.94534	2.0112	0.044302	0.10013	CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein.
AT3G55060		30.848	0.77549	0.38558	2.0112	0.044302	0.10013	CAP-gly domain linker.
AT3G46180	UTR5	53.418	-0.59979	0.29824	-2.0111	0.044315	0.10014	full_name=UDP-galactose transporter 5. UDP-galactose transporter 5.
AT5G21140	emb1379	16.868	-1.1145	0.5542	-2.011	0.04432	0.10014	full_name=embryo defective 1379. embryo defective 1379.
AT1G22450	COX6B	344.4	0.24758	0.12311	2.011	0.044322	0.10014	full_name=cytochrome C oxidase 6B. cytochrome C oxidase 6B. subunit 6b of cytochrome c oxidase
AT3G49060		34.821	-0.80642	0.40104	-2.0108	0.044345	0.10017	U-box domain-containing protein kinase family protein.
AT5G51750	SBT1.3	2.3412	3.4492	1.7161	2.0099	0.044441	0.10038	full_name=subtilase 1.3. subtilase 1.3.
AT5G01650		96.317	-0.4417	0.21978	-2.0098	0.044457000000000003	0.1004	Tautomerase/MIF superfamily protein.
AT3G53520	UXS1	194.35	0.31072	0.15461	2.0096	0.044471	0.10042	full_name=UDP-glucuronic acid decarboxylase 1. UDP-glucuronic acid decarboxylase 1. Encodes an isoform of UDP-glucuronic acid decarboxylase, which is predicted to be membrane-bound by PSORT analysis.  This enzyme produces UDP-xylose, which is a substrate for many cell wall carbohydrates including hemicellulose and pectin. UDP-xylose is also known to feedback regulate  several cell wall biosynthetic enzymes.
AT5G65400		166.09	-0.3311	0.16477	-2.0095	0.044489	0.10044	alpha/beta-Hydrolases superfamily protein.
AT3G58670	PCO5	297.56	0.36535	0.18182	2.0094	0.044494	0.10044	2-aminoethanethiol dioxygenase, putative (DUF1637).
AT2G12290		5.4523	1.9945	0.99274	2.009	0.044532	0.10051	hypothetical protein.
AT2G07689		7.0893	1.6708	0.83173	2.0089	0.044549	0.10054	NADH-Ubiquinone/plastoquinone (complex I) protein.
AT1G11660	HSP70-16	95.823	-0.45878	0.22848	-2.008	0.044644	0.10073	heat shock protein 70 (Hsp 70) family protein.
AT5G18065	HTT3	159.84	0.33678	0.16778	2.0072	0.044725	0.1009	target of trans acting-siR480/255 protein.
AT3G60370		55.632	0.58281	0.2904	2.0069	0.044756	0.10096	FKBP-like peptidyl-prolyl cis-trans isomerase family protein. Encodes an immunophilin, FKBP20-2, that belongs to the FK-506 binding protein (FKBP) subfamily functioning as peptidyl-prolyl isomerases (PPIases) in protein folding. FKBP20-2 has a unique pair of cysteines at the C terminus and was found to be reduced by thioredoxin (Trx) (itself reduced by NADPH by means of NADP-Trx reductase). The FKBP20-2 protein, which contains only two of the five amino acids required for catalysis, showed a low level of PPIase activity that was unaffected on reduction by Trx.  Genetic disruption of the FKBP20-2 gene provide evidence that FKBP20-2 participates specifically in the accumulation of the PSII supercomplex in the chloroplast thylakoid lumen by means of a mechanism that has yet to be determined.
AT1G04270	RPS15	1637.6	0.19388	0.096614	2.0068	0.044773	0.10098	full_name=cytosolic ribosomal protein S15. cytosolic ribosomal protein S15. Encodes cytosolic ribosomal protein S15.
AT5G12140	CYS1	92.153	-0.4458	0.22221	-2.0062	0.044834	0.10111	full_name=cystatin-1. cystatin-1. Encodes a cystatin.
AT5G15930	PAM1	13.309	1.2141	0.60533	2.0057	0.044885	0.10121	full_name=plant adhesion molecule 1. plant adhesion molecule 1. Encodes a putative plant adhesion molecule.
AT3G17668	ENA	188.02	-0.34046	0.16975	-2.0057	0.044893	0.10121	full_name=ENHANCER OF ATNSI ACTIVITY. DnaJ/Hsp40 cysteine-rich domain superfamily protein.
AT1G13030	COILIN	88.707	-0.46807	0.23339	-2.0056	0.044902	0.10122	sphere organelles protein-like protein. Encodes a plant coilin, a protein that in other organisms is a major structural scaffolding protein necessary for Cajal body formation, composition and activity.  It has been shown to bind both U1 and U1 snRNAs in vitro.
AT1G58210	EMB1674	94.096	-0.43996	0.21941	-2.0052	0.044943	0.1013	full_name=EMBRYO DEFECTIVE 1674. EMBRYO DEFECTIVE protein. Encodes a member of the NET superfamily of proteins that potentially couples different membranes to the actin cytoskeleton in plant cells. It colocalizes with filamentous actin and is localized to the plasma membrane.
AT1G54520	FLAP1	540.07	-0.20524	0.10237	-2.005	0.044966	0.10133	myelin-associated oligodendrocyte basic protein.
AT3G14080	LSM1B	68.848	0.53123	0.26498	2.0048	0.044986	0.10136	full_name=SM-like 1B. Small nuclear ribonucleoprotein family protein.
AT1G73100	SUVH3	63.772	-0.57572	0.28721	-2.0045	0.045015	0.10141	full_name=SU(VAR)3-9 homolog 3. histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH3-like protein. Encodes a SU(VAR)3-9 homolog, a SET domain protein. Known SET  domain proteins are involved in epigenetic control of gene expression and act as histone methyltransferases. There  are 10 SUVH genes in Arabidopsis and members of this subfamily of the SET proteins have  an additional conserved SRA domain.
AT1G74453		8.7841	1.5829	0.78972	2.0044	0.04503	0.10143	snoRNA.
AT5G10450	GRF6	914.04	0.19954	0.09957	2.004	0.045069	0.1015	full_name=G-box regulating factor 6. G-box regulating factor 6. Encodes a member of the 14-3-3 gene family that is a lambda isoform (14-3-3&#955;). Interacts with APX3 (ascorbate peroxidase) and AKR2 , suggesting a role in mediating oxidative metabolism in stress response. This protein was shown to colocalize and interact with SERK1 by which it is phosphorylated. This protein is also reported to interact with the phosphorylated form of the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1. Interacts with JAZ10.4 which lacks the Jas motif.
AT2G31970	RAD50	612.89	-0.21763	0.1086	-2.004	0.045072	0.1015	DNA repair-recombination protein (RAD50). Encodes the Arabidopsis RAD50 homologue.  It is involved in double strand break repair. Component of the meiotic recombination complex that processes  meiotic double-strand-breaks to produce single-stranded DNA  ends, which act in the homology search and recombination.  Accumulates in the nucleus during meiotic prophase, a process regulated by PHS1.
AT4G34460	AGB1	220.33	0.29343	0.14644	2.0038	0.045093	0.10153	full_name=GTP binding protein beta 1. GTP binding protein beta 1. Encodes the heterotrimeric G-protein beta subunit and is involved in organ shape. A significant fraction of the protein is found in the ER.  Mutants carrying null alleles express similar fruit phenotypes, as seen in er plants, but differ from er in that the stem is only slightly shorter than that in the wild type, the pedicel is slightly longer than that in the wild type, and the leaves are rounder than those in er mutants. Gene is expressed in all tissues examined, with highest expression level found in siliques. It is involved in resistance to Plectosphaerella cucumerina. The predicted protein has two DWD motifs. It can bind to DDB1a in Y2H assays and may be involved in the formation of a CUL4-based E3 ubiquitin ligase.  It seems to be involved in the calcium-mediated response to extracellular ATP.
AT5G63410		77.125	-0.5288	0.26393	-2.0036	0.045118	0.10157	Leucine-rich repeat protein kinase family protein.
AT2G31170	SYCO ARATH	93.924	-0.43619	0.21771	-2.0035	0.045125	0.10158	full_name=cysteinyl t-RNA synthetase. Cysteinyl-tRNA synthetase, class Ia family protein. Encodes the cysteinyl t-RNA synthetase SYCO ARATH (SYCO), which is expressed and required in the central cell but not in the antipodals. SYCO, localized to the mitochondria, is necessary for mitochondrial cristae integrity.  Mutation of this gene affects the lifespan of adjacent accessory cells.
AT3G53870		2111.2	-0.16087	0.080308	-2.0032	0.045159	0.10164	Ribosomal protein S3 family protein.
AT5G02080		11.805	-1.2355	0.61683	-2.0029	0.045186	0.10169	phosphopantothenate-cysteine ligase-like protein.
AT1G30130		75.67	0.50671	0.25306	2.0023	0.045252	0.10182	DUF1365 family protein.
AT3G09300	ORP3B	203.93	0.32706	0.16338	2.0018	0.045302	0.10192	full_name=OSBP(oxysterol binding protein)-related protein 3B. OSBP(oxysterol binding protein)-related protein 3B.
AT4G20870	FAH2	9.2018	-2.408	1.2032	-2.0014	0.045347	0.102	full_name=fatty acid hydroxylase 2. fatty acid hydroxylase 2. encodes a fatty acid hydroxylase, required for the AtBI-1-mediated suppression of programmed cell death.
AT4G01395		170.43	0.35272	0.17627	2.001	0.045389	0.10208	conserved oligomeric Golgi complex subunit 4.
AT1G29350		1670.9	0.13902	0.06948	2.0009	0.045403	0.1021	RNA polymerase II degradation factor-like protein (DUF1296).
AT3G51160	MUR1	74.002	0.4992	0.24949	2.0008	0.04541	0.1021	full_name=MURUS 1. NAD(P)-binding Rossmann-fold superfamily protein. Catalyzes the first step in the de novo synthesis of GDP-L-fucose.
AT1G14650		806.58	-0.19316	0.096541	-2.0008	0.045417	0.1021	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein.
AT5G44730		42.614	0.65458	0.32724	2.0003	0.045464	0.10219	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT4G04180		219.94	-0.30537	0.15267	-2.0003	0.045469	0.10219	P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT1G12845		7.5179	1.6492	0.82457	2.0001	0.045492	0.10223	transmembrane protein.
AT2G45530		115.3	-0.44287	0.22151	-1.9993	0.045577	0.10241	RING/U-box superfamily protein.
AT2G41010	CAMBP25	35.811	-0.71213	0.35627	-1.9989	0.045624	0.1025	full_name=calmodulin (CAM)-binding protein of 25 kDa. calmodulin (CAM)-binding protein of 25 kDa. Encodes a novel calmodulin binding protein whose gene expression is induced by dehydration and ionic (salt) and non-ionic (mannitol) osmotic stress. Lines over-expressing this gene are more sensitive and anti-sense lines are more tolerant to osmotic stress, suggesting this gene may be a negative regulator of response to osmotic stress.
AT3G60260		222.91	0.29876	0.14949	1.9986	0.045655	0.10255	ELMO/CED-12 family protein.
AT4G26130		7.2858	1.7072	0.85456	1.9978	0.045741	0.10273	cotton fiber protein.
AT2G38270	CXIP2	701.14	-0.18415	0.092186	-1.9976	0.045758	0.10275	full_name=CAX-interacting protein 2. CAX-interacting protein 2. Encodes protein homologous to CXIP1.  CXIP1 is a PICOT domain containing protein interacts with CAX1, a high capacity calcium transporter.  However, CXP2 does not interact with CAX1 and only moderately activates another calcium transporter CAX4.
