AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT2G22475	GEM	60.04	-0.42875	0.27607	-1.5531	0.1204	0.20241	full_name=GL2-EXPRESSION MODULATOR. GRAM domain family protein. Encodes GL2-expression modulator (GEM).  Involved in the spatial control of cell division, patterning and differentiation of Arabidopsis root epidermal cells.  GEM interacts with CDT1, a DNA replication protein and TTG1 (TRANSPARENT TESTA GLABRA1), a WD40-repeat protein involved in GL2-dependent cell fate decision.  GEM seems to participate in the maintenance of a repressor histone H3 epigenetics status of the GL2 and CPC (CAPRICE) promoters.
AT3G42050	VHA-H	686.47	0.18618	0.11989	1.5529	0.12044	0.20246	vacuolar ATP synthase subunit H family protein.
AT5G02860		48.637	0.47962	0.30894	1.5525	0.12055	0.20259	Pentatricopeptide repeat (PPR) superfamily protein.
AT1G13040		32.116	0.55679	0.35865	1.5525	0.12055	0.20259	Pentatricopeptide repeat (PPR-like) superfamily protein.
AT1G55310	SCL33	530.97	0.23383	0.15062	1.5524	0.12056	0.20259	full_name=SC35-LIKE SPLICING FACTOR 33. SC35-like splicing factor 33. Encodes a SR spliceosome protein that is localized to nuclear specks, interacts with SR45 and the U1-70K protein of the U1 snRNP, has sequence similar to human SC35 protein. Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.
AT4G18550	DSEL	8.5403	1.1023	0.71007	1.5524	0.12057	0.20259	full_name=DAD1-like seeding establishment-related lipase. alpha/beta-Hydrolases superfamily protein. DSEL is cytosolic acylhydrolase that shows prefential lipase activity against the sn-1 position of several classes of lipids, including 1,3-diacylglycerols and 1-monoacylglycerols. Overexpression of DSEL leads to increased peroxisome and oil body levels in  cotyledons and reduced beta-oxidation activity in seedlings.
AT1G74600	OTP87	29.351	0.57323	0.36936	1.552	0.12067	0.20274	full_name=organelle transcript processing 87. pentatricopeptide (PPR) repeat-containing protein. OTP87 appears to act as a trans-factor involved in the recognition of the two editing sites in mitochondrial genes nad7-C24 and atp1-C1178.
AT5G10520	RBK1	4.0783	5.6537	3.6434	1.5518	0.12072	0.2028	full_name=ROP binding protein kinases 1. ROP binding protein kinases 1.
AT1G49560	HHO6	23.871	-0.76029	0.49002	-1.5515	0.12077	0.20284	Homeodomain-like superfamily protein.
AT5G01820	SR1	956.45	-0.23888	0.15396	-1.5515	0.12077	0.20284	full_name=serine/threonine protein kinase 1. serine/threonine protein kinase 1. Encodes a CBL-interacting serine/threonine protein kinase.
AT1G04980	PDIL2-2	121.41	-0.32862	0.21181	-1.5515	0.12079	0.20284	full_name=PDI-like 2-2. PDI-like 2-2. Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response.
AT1G08490	CPNIFS	226.74	0.26151	0.16856	1.5515	0.12079	0.20284	full_name=chloroplastic NIFS-like cysteine desulfurase. chloroplastic NIFS-like cysteine desulfurase. Chloroplastic NifS-like protein that can catalyze the conversion of cysteine into alanine and elemental  sulfur (S(0)) and of selenocysteine into alanine and elemental Se (Se(0)). Overexpression enhances selenium tolerance and accumulation.
AT2G43240		109.83	0.37205	0.23982	1.5514	0.12081	0.20284	Nucleotide-sugar transporter family protein.
AT1G03130	PSAD-2	23.547	-0.69789	0.44986	-1.5514	0.12081	0.20284	full_name=photosystem I subunit D-2. photosystem I subunit D-2. Encodes a protein predicted by sequence similarity with spinach PsaD to be photosystem I reaction center subunit II (PsaD2)
AT5G55820	WYR	3.549	-2.0795	1.3407	-1.551	0.12089	0.20295	full_name=WYRD. inner centromere protein, ARK-binding region protein. Encodes a plant ortholog of the inner centromere protein (INCENP), which is implicated in the control of chromosome segregation and cytokinesis in yeast and animals.  Required for female gametophytic cell specification and seed development.
AT1G53600		18.982	0.74004	0.47737	1.5503	0.12108	0.20325	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT4G21940	CPK15	14.594	-0.80685	0.5205	-1.5502	0.1211	0.20327	full_name=calcium-dependent protein kinase 15. calcium-dependent protein kinase 15. member of Calcium Dependent Protein Kinase
AT4G16695		41.016	-0.48754	0.3146	-1.5497	0.12121	0.20343	transmembrane protein.
AT4G28025		269.93	0.22443	0.14483	1.5496	0.12123	0.20344	hypothetical protein.
AT1G01550	BPS1	1257.2	-0.17458	0.11267	-1.5495	0.12126	0.20346	full_name=BYPASS 1. BPS1-like protein (DUF793). Encodes a protein  with no functionally characterized domains that to prevent the synthesis of a novel substance that moves from the root to the shoot, where it modifies shoot growth by interfering with auxin signaling.  Synthesis and delivery of this substance requires neither phloem nor endodermis.
AT2G33845		132.16	0.29818	0.19244	1.5495	0.12127	0.20346	Nucleic acid-binding, OB-fold-like protein.
AT1G31780	COG6	141.23	-0.27692	0.17874	-1.5493	0.12131	0.20351	oligomeric golgi complex subunit.
AT5G13565		18.82	-0.80588	0.52028	-1.5489	0.1214	0.20364	hypothetical protein.
AT5G16280	TRAPPC8	237.92	-0.23461	0.15149	-1.5486	0.12147	0.20374	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G24030	PBL28	6.5423	-1.2642	0.81643	-1.5485	0.12151	0.20379	Protein kinase superfamily protein.
AT4G09080	TOC75-IV	17.416	0.80005	0.51673	1.5483	0.12155	0.20384	full_name=translocon at the outer envelope membrane of chloroplasts 75-IV. Outer membrane OMP85 family protein. Component of the translocon outer membrane (TOC) complex. Forms the outer envelope translocation channel (beta-barrel). Plays a role in preprotein conductance. Imported into chloroplast. Knockout mutants have abnormal etioplasts.
AT5G14550		90.225	-0.36965	0.23878	-1.5481	0.1216	0.20389	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein.
AT5G03200	LUL1	187.54	0.27751	0.17926	1.5481	0.12161	0.20389	full_name=LOG2-LIKE UBIQUITIN LIGASE1. RING/U-box superfamily protein. Paralog of LOG2 (At3g09770), a ubiquitin ligase that regulates amino acid export.
AT3G25410		93.349	-0.34326	0.22176	-1.5479	0.12165	0.20394	Sodium Bile acid symporter family.
AT4G31310		38.191	-0.60117	0.38849	-1.5475	0.12175	0.20409	AIG2-like (avirulence induced gene) family protein.
AT4G28950	ROP9	35.216	-0.59568	0.38498	-1.5473	0.12179	0.20414	full_name=RHO-related protein from plants 9. RHO-related protein from plants 9. A member of ROP GTPase gene family.
AT1G58400		66.96	0.40793	0.26373	1.5468	0.12191	0.20431	Disease resistance protein (CC-NBS-LRR class) family.
AT3G49680	BCAT3	246.6	-0.23864	0.15428	-1.5468	0.12192	0.20431	full_name=branched-chain aminotransferase 3. branched-chain aminotransferase 3. Encodes a chloroplast branched-chain amino acid aminotransferase. Complements the yeast leu/iso-leu/val auxotrophy mutant.
AT5G10690		11.744	-1.1641	0.75276	-1.5465	0.12199	0.20442	pentatricopeptide (PPR) repeat-containing protein / CBS domain-containing protein.
AT2G25210		218.42	0.32626	0.21101	1.5462	0.12205	0.20447	Ribosomal protein L39 family protein.
AT3G44330		99.951	-0.33925	0.2194	-1.5462	0.12205	0.20447	M28 Zn-peptidase nicastrin.
AT4G18140	SSP4b	39.978	-0.58349	0.37742	-1.546	0.12211	0.20454	full_name=SCP1-like small phosphatase 4b. SCP1-like small phosphatase 4b. Encodes a SCP1-like small phosphatase (SSP).  Three SSPs form a unique group with long N-terminal extensions: AT5G46410 (SSP4), AT5G11860 (SSP5), AT4G18140 (SSP4b). SSP4 and SSP4b were localized exclusively in the nuclei, whereas SSP5 accumulated in both nuclei and cytoplasm. All three SSPs encodes active CTD phosphatases like animal SCP1 family proteins, with distinct substrate specificities: SSP4 and SSP4b could dephosphorylate both Ser2-PO(4) and Ser5-PO(4) of CTD, whereas SSP5 dephosphorylated only Ser5-PO(4).
AT1G01050	PPa1	175.39	-0.25945	0.16786	-1.5457	0.12218	0.20463	full_name=pyrophosphorylase 1. pyrophosphorylase 1. Encodes a soluble protein with inorganic pyrophosphatase activity that is highly specific for Mg-inorganic pyrophosphate.
AT3G03540	NPC5	45.584	0.52199	0.33773	1.5456	0.1222	0.20463	full_name=non-specific phospholipase C5. non-specific phospholipase C5. Encodes a nonspecific phospholipase C. Located in the cytosol. Involved in the conversion of phospholipids to glycolipids under phosphate deprivation conditions.
AT4G14096		17.949	-0.7372	0.47699	-1.5455	0.12222	0.20463	F-box/RNI-like superfamily protein.
AT1G69040	ACR4	96.434	-0.55598	0.35973	-1.5455	0.12222	0.20463	full_name=ACT domain repeat 4. ACT domain repeat 4. ACT-domain containing protein involved in feedback regulation of amino acid metabolism
AT2G41200		27.831	0.58552	0.37885	1.5455	0.12222	0.20463	transmembrane protein.
AT5G27400		219.06	0.26533	0.1717	1.5453	0.12228	0.20471	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; CONTAINS InterPro DOMAIN/s: Methyltransferase-16, putative (InterPro:IPR019410); BEST Arabidopsis thaliana protein match is: D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein (TAIR:AT5G27410.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). Note that the At5g27410.2 gene model (TAIR10) of the adjacent locus has been obsoleted due to the lack of experimental support.
AT5G45600	GAS41	109.22	0.33309	0.21559	1.545	0.12235	0.20481	full_name=GLIOMAS 41. YEATS family protein. The GSA41 human homolog is expressed in nuclei and binds NuMA, a component of the nuclear matrix in interphase nuclei.  It negatively regulates flowering by controlling the H4 acetylation levels in the FLC and FT chromatin.
AT3G21390		67.332	-0.39988	0.25886	-1.5448	0.1224	0.20487	Mitochondrial substrate carrier family protein. Encodes a mitochondrial thiamin diphosphate carrier.
AT2G43940	HOL3	25.74	-1.907	1.2348	-1.5444	0.12248	0.20499	full_name=HARMLESS TO OZONE LAYER 3. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G68450	PDE337	27.579	-0.58665	0.37986	-1.5444	0.12249	0.20499	full_name=PIGMENT DEFECTIVE 337. VQ motif-containing protein.
AT3G13560		53.497	-0.44306	0.2869	-1.5443	0.12251	0.205	O-Glycosyl hydrolases family 17 protein.
AT5G54680	ILR3	708.92	0.16907	0.10949	1.5442	0.12254	0.20502	full_name=iaa-leucine resistant3. basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT1G16190	RAD23A	444.54	0.18541	0.12009	1.5439	0.12261	0.20511	full_name=RADIATION SENSITIVE23A. Rad23 UV excision repair protein family. Encodes a member of the RADIATION SENSITIVE23 (RAD23) family: AT1G16190(RAD23A), AT1G79650(RAD23B), AT3G02540(RAD23C), AT5G38470(RAD23D). RAD23 proteins play an essential role in the cell cycle, morphology, and fertility of plants through their delivery of UPS (ubiquitin/26S proteasome system) substrates to the 26S proteasome.
AT1G16890	UBC36	738.79	-0.25008	0.16198	-1.5439	0.12262	0.20511	full_name=ubiquitin-conjugating enzyme 36. ubiquitin-conjugating enzyme 36. UBC36/UBC13B encodes a protein that may play a role in DNA damage responses and error-free post-replicative DNA repair. It can bind to the MMZ/UEV1 proteins in vitro.
AT5G51710	KEA5	65.572	-0.46593	0.30182	-1.5438	0.12265	0.20511	full_name=K+ efflux antiporter 5. K+ efflux antiporter 5. member of Putative potassium proton antiporter family
AT4G38200	BIG1	186.74	-0.26352	0.1707	-1.5438	0.12265	0.20511	SEC7-like guanine nucleotide exchange family protein.
AT2G47910	CRR6	16.037	0.75428	0.48861	1.5437	0.12265	0.20511	full_name=chlororespiratory reduction 6. chlororespiratory reduction 6. Encodes a chloroplast thylakoid membrane protein. Required for the assembly/accumulation of the NAD(P)H dehydrogenase complex of the photosynthetic electron transport chain.
AT1G58025		244.15	0.25042	0.16226	1.5433	0.12275	0.20526	DNA-binding bromodomain-containing protein.
AT4G14930		162.59	-0.31176	0.20207	-1.5429	0.12286	0.20543	Survival protein SurE-like phosphatase/nucleotidase.
AT1G69295	PDCB4	3604.2	0.75452	0.48919	1.5424	0.12298	0.20559	full_name=plasmodesmata callose-binding protein 4. plasmodesmata callose-binding protein 4. Encodes a member of the X8-GPI family of proteins. It localizes to the plasmodesmata and is predicted to bind callose.
AT2G20850	SRF1	9.8085	-1.003	0.65041	-1.5421	0.12306	0.20571	full_name=STRUBBELIG-receptor family 1. STRUBBELIG-receptor family 1.
AT1G22040		72.673	-0.42559	0.27601	-1.542	0.12308	0.20573	Galactose oxidase/kelch repeat superfamily protein.
AT4G37270	HMA1	239.9	-0.23219	0.1506	-1.5418	0.12313	0.2058	full_name=heavy metal atpase 1. heavy metal atpase 1. Encodes a P1B-type ATPases that is localized to the chloroplast envelope and is involved in the transport of Cu into chloroplasts.  It is essential for growth under high light conditions.
AT4G30680		10.15	-1.0137	0.65782	-1.5409	0.12333	0.2061	Initiation factor eIF-4 gamma, MA3.
AT4G20340		80.437	0.36288	0.23556	1.5405	0.12345	0.20628	Transcription factor TFIIE, alpha subunit.
AT2G39390		241.69	0.23921	0.15535	1.5398	0.1236	0.20652	Ribosomal L29 family protein.
AT2G09990		281.85	-0.21599	0.14028	-1.5397	0.12362	0.20653	Ribosomal protein S5 domain 2-like superfamily protein.
AT3G43670	CUAO&#947;2	7.0464	1.2503	0.81217	1.5395	0.12369	0.20662	Copper amine oxidase family protein.
AT3G25030		19.792	-0.70277	0.45661	-1.5391	0.12378	0.20676	RING/U-box superfamily protein.
AT5G50530		5.6188	1.5042	0.97749	1.5389	0.12384	0.20683000000000001	CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein.
AT3G57560	NAGK	57.062	-0.419	0.27229	-1.5388	0.12386	0.20684	full_name=N-acetyl-l-glutamate kinase. N-acetyl-l-glutamate kinase. encodes a N-acetylglutamate kinase, involved in arginine biosynthesis
AT1G63680	MURE	154.94	0.27154	0.17648	1.5386	0.12389	0.20686	ALBINO OR PALE-GREEN 13. Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis.
AT1G27100		144.34	-0.39343	0.25571	-1.5386	0.1239	0.20686	Actin cross-linking protein.
AT2G04550	IBR5	185.05	0.27233	0.17701	1.5386	0.12391	0.20686	full_name=indole-3-butyric acid response 5. indole-3-butyric acid response 5. Encodes a protein phosphatase that interacts with MPK12, but not with other MAP kinases. It can dephosphorylate a dually phosphorylated MPK12 in vitro and can inactivate MPK12 in vivo. ibr5 mutants have reduced sensitivity to auxin and abscisic acid.  IBR5 promotes auxin responses, including auxin-inducible transcription, differently than the TIR1 auxin receptor and without destabilizing Aux/IAA repressor proteins.
AT1G60660	CB5LP	12.936	-0.88093	0.57258	-1.5385	0.12392	0.20686	full_name=cytochrome B5-like protein. cytochrome B5-like protein. member of Cytochromes b5
AT1G16610	SR45	385.2	0.21415	0.1392	1.5384	0.12396	0.20691	full_name=arginine/serine-rich 45. arginine/serine-rich 45. Encodes SR45, a member of the highly conserved family of serine/arginine-rich (SR) proteins, which play key roles in pre-mRNA splicing and other aspects of RNA metabolism. SR45 is a spliceosome protein, interacts with SR33 and the U1-70K protein of the U1 snRNP.  Also involved in plant sugar response.  sr45-1 mutation confers hypersensitivity to glucose during early seedling growth.
AT2G26270		21.781	-0.744	0.48365	-1.5383	0.12398	0.20692	BRCT domain DNA repair protein.
AT3G11150		17.358	-0.80783	0.52519	-1.5382	0.12401	0.20695	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT1G21710	OGG1	32.116	-0.54532	0.35459	-1.5379	0.12407	0.20704	full_name=8-oxoguanine-DNA glycosylase 1. 8-oxoguanine-DNA glycosylase 1. Encodes 8-oxoguanine-DNA glycosylase. DNA repair enzyme.
AT3G11880		222.59	-0.24171	0.1572	-1.5376	0.12416	0.20716	transmembrane protein, putative (Protein of unknown function DUF2359, transmembrane).
AT3G11240	ATE2	78.079	-0.37251	0.24233	-1.5372	0.12425	0.20728	full_name=arginine-tRNA protein transferase 2. arginine-tRNA protein transferase 2. Encodes an arginyl-tRNA:protein arginyltransferase (ATE2), a component of the N-end rule pathway that targets protein degradation through the identity of the amino-terminal residue of specific protein substrates. Arabidopsis contains two ATE genes: At5g05700/ATE1, At3g11240/ATE2.  Another component of the N-end rule pathway is At5g02310/PROTEOLYSIS6 (PRT6).  PRT6 and ATE were shown to regulate seed after-ripening, seedling sugar sensitivity, seedling lipid breakdown, and abscisic acid (ABA) sensitivity of germination.
AT3G47675		13.813	-0.87956	0.5722	-1.5372	0.12426	0.20728	ternary complex factor MIP1 leucine-zipper protein.
AT1G47640		72.534	-0.38186	0.24847	-1.5369	0.12433	0.20738	seven transmembrane domain protein.
AT2G25900	ATCTH	147.28	0.36746	0.23913	1.5367	0.12437	0.20743	Zinc finger C-x8-C-x5-C-x3-H type family protein. Encodes a protein with two tandem-arrayed CCCH-type zinc fingers that binds RNA and is involved in RNA turnover.
AT1G47750	PEX11A	70.075	0.40503	0.26361	1.5365	0.12442	0.2075	full_name=peroxin 11A. peroxin 11A. member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.
AT5G02190	PCS1	6.0239	-1.3018	0.8474	-1.5363	0.12447	0.20755	full_name=PROMOTION OF CELL SURVIVAL 1. Eukaryotic aspartyl protease family protein. encodes an aspartic protease, has an important role in determining cell fate during embryonic development and in reproduction processes. The loss-of-function mutation of PCS1 causes degeneration of both male and female gametophytes and excessive cell death of developing embryos during torpedo stage.
AT2G30700		299.12	0.22591	0.1471	1.5358	0.12459	0.20773	GPI-anchored protein.
AT3G48750	CDC2	94.484	-0.34259	0.22308	-1.5357	0.12461	0.20776	full_name=cell division control 2. cell division control 2. A-type cyclin-dependent kinase. Together with its specific inhibitor,  the Kip-related protein, KRP2 they regulate the mitosis-to-endocycle transition during  leaf development. Dominant negative mutations abolish cell division. Loss of function phenotype has reduced fertility with failure to transmit via pollen. Pollen development is arrested at the  second mitotic division. Expression is regulated by environmental and chemical signals. Part of the promoter is responsible for expression in trichomes. Functions as a positive regulator of cell proliferation during development of the male gametophyte, embryo and endosperm. Phosphorylation of threonine 161 is required for activation of its associated kinase.
AT4G29760	HTT4	5.1165	-1.5394	1.0028	-1.5351	0.12475	0.20797	target of trans acting-siR480/255 protein.
AT1G12880	NUDT12	7.4515	-1.394	0.9083	-1.5348	0.12484	0.20809	full_name=nudix hydrolase homolog 12. nudix hydrolase homolog 12.
AT2G47260	WRKY23	57.72	0.45323	0.29532	1.5347	0.12486	0.2081	full_name=WRKY DNA-binding protein 23. WRKY DNA-binding protein 23. Encodes a member of WRKY Transcription Factor; Group I. Involved in nematode feeding site establishment.
AT5G05580	FAD8	8.142	-1.443	0.94043	-1.5344	0.12494	0.20821	full_name=fatty acid desaturase 8. fatty acid desaturase 8. Encodes a temperature sensitive plastidic fatty acid desaturase.
AT5G22120		218.49	0.25286	0.1648	1.5343	0.12495	0.20822	coiled-coil protein.
AT4G38670		55.392	-0.41695	0.27179	-1.5341	0.12501	0.20829	Pathogenesis-related thaumatin superfamily protein.
AT1G01305		27.84	-0.61509	0.40104	-1.5338	0.12509	0.20841	hypothetical protein.
AT1G80150		74.492	0.36979	0.24115	1.5335	0.12516	0.20849	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G01020		401.07	0.40247	0.26246	1.5334	0.12517	0.20849	5.8SrRNA. 5.8SrRNA
AT3G13720	PRA8	59.73	0.41301	0.26936	1.5333	0.1252	0.20853	PRA1 (Prenylated rab acceptor) family protein.
AT2G05185		33.923	0.53955	0.35193	1.5331	0.12525	0.20858	hypothetical protein.
AT1G27510	EX2	436.12	0.19575	0.12772	1.5326	0.12537	0.20877	full_name=EXECUTER 2. UvrB/UvrC domain protein (DUF3506). Encodes one of the two plastid proteins EXECUTER (EX1, AT4G33630) and EX2 (AT1G27510). Mediates singlet oxygen induced programmed cell death.
AT5G43580	UPI	99.299	0.54196	0.35366	1.5324	0.12541	0.20882	full_name=UNUSUAL SERINE PROTEASE INHIBITOR. Serine protease inhibitor, potato inhibitor I-type family protein. Predicted to encode a PR (pathogenesis-related) peptide that belongs to the PR-6 proteinase inhibitor family. Functions in resistance to necrotrophic fungi and insect herbivory. Six putative PR-6-type protein encoding genes are found in Arabidopsis: At2g38900, At2g38870, At5g43570, At5g43580, At3g50020 and At3g46860.
AT2G34380	SEIPIN3	264.42	0.2561	0.16713	1.5324	0.12544	0.20884	Putative adipose-regulatory protein (Seipin).
AT1G17990		102.82	2.3131	1.5096	1.5323	0.12545	0.20885	FMN-linked oxidoreductases superfamily protein.
AT2G21350		8.0326	1.0522	0.68671	1.5322	0.12547	0.20885	RNA-binding CRS1 / YhbY (CRM) domain protein.
AT4G01570		6.5867000000000004	-5.995	3.9127	-1.5322	0.12548	0.20885	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G25220	KNAT3	170.01	0.26761	0.17471	1.5318	0.12558	0.20896	full_name=KNOTTED1-like homeobox gene 3. homeobox protein knotted-1-like 3. A member of class II knotted1-like homeobox gene family (together with KNAT4 and KNAT5). Expressed in: hypocotyl-root boundary, anther-filament junction in flowers, ovule-funiculus and peduncle-silique boundaries, petioles and root. Light-regulated expression with differential response to red/far-red light. KNAT3 promoter activity showed cell-type specific pattern along longitudinal root axis, restricted mainly to the differentiation zone of the root, namely in the cortex and pericycle. Not detected in lateral root primordia
AT1G78810		53.978	0.42094	0.27481	1.5318	0.12558	0.20896	hypothetical protein.
AT1G34570		42.118	0.49041	0.32016	1.5318	0.12558	0.20896	Essential protein Yae1, N-terminal.
AT3G11560		256.51	-0.24054	0.15704	-1.5317	0.12561	0.20898	LETM1-like protein.
AT3G28715	VHA-D2	409.05	0.21929	0.14318	1.5316	0.12562	0.20898	ATPase, V0/A0 complex, subunit C/D.
AT5G17300	RVE1	24.263	-0.72326	0.47238	-1.5311	0.12575	0.20918	full_name=REVEILLE 1. Homeodomain-like superfamily protein. Myb-like transcription factor that regulates hypocotyl growth by  regulating free auxin levels in a time-of-day specific manner.
AT5G03490	UGT89A2	31.869	0.5464	0.35698	1.5306	0.12587	0.20933	UDP-Glycosyltransferase superfamily protein.
AT3G06325		12.269	0.88301	0.57691	1.5306	0.12587	0.20933	Natural antisense transcript overlaps with AT3G41762.  Natural antisense transcript overlaps with AT3G41762
AT1G63000	NRS/ER	331.49	-0.2163	0.14134	-1.5304	0.12593	0.20941	full_name=nucleotide-rhamnose synthase/epimerase-reductase. nucleotide-rhamnose synthase/epimerase-reductase.
AT5G40660		151.4	0.33383	0.21816	1.5302	0.12598	0.20947	ATP12 protein-like protein.
AT5G12360	PANS2	20.752	-0.72953	0.47688	-1.5298	0.12607	0.2096	hypothetical protein.
AT3G48710		115.64	0.30554	0.19979	1.5293	0.12619	0.20976	DEK domain-containing chromatin associated protein.
AT4G33945		120.67	0.29192	0.19089	1.5293	0.12619	0.20976	ARM repeat superfamily protein.
AT2G20320		274.49	0.23485	0.1536	1.529	0.12626	0.20985	DENN (AEX-3) domain-containing protein.
AT5G10540	TOP2	624.68	-0.17155	0.1122	-1.529	0.12626	0.20985	Zincin-like metalloproteases family protein.
AT1G34130	STT3B	203.8	-0.23734	0.15524	-1.5288	0.12631	0.20987	full_name=staurosporin and temperature sensitive 3-like b. staurosporin and temperature sensitive 3-like b. Encodes homolog of yeast STT3, a subunit of oligosaccharyltransferase.
AT2G41840		1119	-0.21876	0.14309	-1.5288	0.12631	0.20987	Ribosomal protein S5 family protein.
AT1G55240		7.8123	1.2464	0.81529	1.5288	0.12632	0.20987	proteinase inhibitor I4, serpin (DUF716).
AT5G61910		219.26	-0.46304	0.30291	-1.5287	0.12635	0.2099	DCD (Development and Cell Death) domain protein.
AT2G39340	SAC3A	533.35	0.19347	0.12658	1.5284	0.12641	0.20998	full_name=yeast Sac3 homolog A. SAC3/GANP/Nin1/mts3/eIF-3 p25 family.
AT3G14452		13.893	-0.86039	0.56296	-1.5283	0.12643	0.21	transmembrane protein.
AT5G59710	VIP2	224.74	-0.27153	0.17769	-1.5281	0.12648	0.21006	full_name=VIRE2 interacting protein 2. VIRE2 interacting protein 2. Encodes a nuclear-localized NOT (negative on TATA-less) domain-containing protein that interacts with the Agrobacterium VirE2 protein and is required for Agrobacterium-mediated plant transformation. It likely facilitates T-DNA integration into plant chromosomes and may play a role as a transcriptional regulator.
AT1G36990		280.73	0.22193	0.14525	1.5279	0.12654	0.21013	C-jun-amino-terminal kinase-interacting protein.
AT2G35965		5.1425	5.9839	3.9165	1.5279	0.12655	0.21013	hypothetical protein.
AT4G26240		50.571	0.44733	0.29285	1.5275	0.12664	0.21025	histone-lysine N-methyltransferase.
AT3G09070	OPS	8.9853	-1.0232	0.67005	-1.5271	0.12674	0.21042	full_name=OCTOPUS. LOW protein: UPF0503-like protein, putative (DUF740). Encodes a a polarly localised membrane-associated protein that regulates phloem differentiation entry.
AT5G51451	RGF5	6.7534	-1.198	0.78451	-1.527	0.12676	0.21042	full_name=root meristem growth factor 5. root meristem growth factor. Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).
AT1G28685		26.31	0.58549	0.38353	1.5266	0.12686	0.21057	Natural antisense transcript overlaps with AT1G28680. Potential natural antisense gene, locus overlaps with AT1G28680
AT3G54010	PAS1	401.81	-0.19963	0.13078	-1.5264	0.1269	0.21059	full_name=PASTICCINO 1. FKBP-type peptidyl-prolyl cis-trans isomerase family protein. Immunophilin-like protein similar to the p59 FK506-binding protein (FKBP52). Shows rotamase activity and contains an FKBP-like domain and three tetratricopeptide repeat units. Members of this class of mutation show ectopic cell proliferation in cotyledons. Gene may be alternatively spliced.  Belongs to one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.
AT5G65780	ATBCAT-5	414.31	0.21195	0.13885	1.5264	0.1269	0.21059	branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5). Encodes a chloroplast branched-chain amino acid aminotransferase, can complement the yeast leu/iso-leu/val auxotrophy mutant. Note that the AT5G65780.2 gene model (TAIR10) has been obsoleted due to the lack of experimental support.
AT2G43250		96.997	-0.36248	0.23748	-1.5264	0.12692	0.2106	transmembrane protein.
AT5G63980	SAL1	60.082	-0.41114	0.26937	-1.5263	0.12694	0.21061	SAL1 phosphatase-like protein. Encodes a bifunctional protein that has 3'(2'),5'-bisphosphate nucleotidase and inositol polyphosphate 1-phosphatase activities and rescues sulfur assimilation mutants in yeast.  It is involved in the response to cold, drought (negative regulator of drought tolerance), and ABA. Mutants in this gene exhibit enhanced induction of stress genes in response to cold, ABA, salt and dehydration due to higher accumulation of the second messenger, inositol (1,4,5)- triphosphate (IP(3)). Involved in degradation of small mRNAs. Mutants also affect the accumulation of miRNA target cleavage products. Regulates light-dependent repression of hypocotyl elongation and flowering time via its 3'(2'),5'-bisphosphate nucleotidase activity.
