AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT5G13650	SVR3	1263.7	-0.040424	0.090273	-0.4478	0.6543	0.98965	full_name=SUPPRESSOR OF VARIEGATION 3. elongation factor family protein. Encodes SVR3, a putative chloroplast TypA translation elongation GTPase.  Loss of SVR3 suppresses variegation mediated by var2.  SVR3 is essential for plants%E2%80%99 ability to develop functional chloroplasts under chilling stress (8C), but not at normal temperature (22C).
AT5G61150	VIP4	854.65	0.046756	0.10444	0.44769	0.65438	0.98965	full_name=VERNALIZATION INDEPENDENCE 4. leo1-like family protein. Encodes highly hydrophilic protein involved in positively regulating FLC expression.  Mutants are early flowering and show a loss of FLC expression in the absence of cold.
AT3G57570		521.26	-0.050759	0.11342000000000001	-0.44751	0.65451	0.98965	ARM repeat superfamily protein.
AT3G57870	SCE1	402.34	0.073789	0.16514	0.44682	0.65501	0.98965	full_name=sumo conjugation enzyme 1. sumo conjugation enzyme 1. Encodes a SUMO ligase that directs the attachment of the small protein SUMO to target proteins via an isopeptide bond. This enzyme is localized to the nucleus and plants with reduced levels of this protein show higher sensitivity to ABA in root growth inhibition assays. It has high similarity to the yeast UBC9 SUMO ligase and is sometimes referred to by that name.
AT4G10430		282.65	0.076463	0.17115	0.44677	0.65504	0.98965	TMPIT-like protein.
AT1G48560		208.06	0.073671	0.16493	0.44668	0.65511	0.98965	hypothetical protein.
AT2G42130		153.99	0.093468	0.20926	0.44666	0.65512	0.98965	Plastid-lipid associated protein PAP / fibrillin family protein.
AT1G08200	AXS2	839.48	0.047309	0.10598	0.4464	0.65531	0.98965	full_name=UDP-D-apiose/UDP-D-xylose synthase 2. UDP-D-apiose/UDP-D-xylose synthase 2. Encodes a putative UDP-D-apiose/UPD-D-xylose synthetase.
AT5G57950		447.75	-0.051227	0.11479	-0.44625	0.65541	0.98965	26S proteasome regulatory subunit.
AT5G64360	EIP9	218.75	-0.24914	0.55841	-0.44617	0.65547	0.98965	full_name=EMF1-Interacting Protein 1. Chaperone DnaJ-domain superfamily protein.
AT1G77320	MEI1	174.09	0.07695	0.1726	0.44582	0.65573	0.98965	full_name=meiosis defective 1. transcription coactivator. Mutant is defective in meiosis and produces abnormal microspores. Encodes a BRCT-domain-containing protein that could be specific to the meiotic cell cycle and that plays a crucial role in some DNA repair events independent of SPO11 DSB recombination repair.
AT3G53030	SRPK4	174.28	0.087833	0.19704	0.44576	0.65577	0.98965	full_name=ser/arg-rich protein kinase 4. ser/arg-rich protein kinase 4. Encodes a protein kinase SRPK4 that specifically targets Arabidopsis Ser/Arg-rich (SR) slicing factors involved in RNA metabolism.  In vitro kinase assay showed that SRPK4 phosphorylates the SR protein RSp31.
AT5G19350		832.08	-0.043739	0.098123	-0.44576	0.65577	0.98965	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT2G40340	DREB2C	242.02	0.10467	0.23486	0.44566	0.65585	0.98965	Integrase-type DNA-binding superfamily protein. Encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.
AT3G01435		169.06	0.081638	0.18323	0.44556	0.65592	0.98965	Expressed protein.
AT3G27570		246.82	-0.07065	0.15864	-0.44535	0.65607	0.98965	Sucrase/ferredoxin-like family protein.
AT5G59160	TOPP2	211.65	-0.07422	0.16675	-0.44511	0.65624	0.98965	full_name=type one serine/threonine protein phosphatase 2. type one serine/threonine protein phosphatase 2. Encodes the catalytic subunit of a Type 1 phosphoprotein Ser/Thr phosphatase, expressed in roots, shoots and flowers.
AT5G25080		586.5	0.047117	0.1059	0.44491000000000003	0.65638	0.98965	Sas10/Utp3/C1D family.
AT5G67500	VDAC2	1025.9	0.049217	0.11067	0.44473	0.65652	0.98965	full_name=voltage dependent anion channel 2. voltage dependent anion channel 2. Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.
AT1G01820	PEX11C	1252.3	0.037581	0.084515	0.44466	0.65656	0.98965	full_name=peroxin 11c. peroxin 11c. member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.
AT1G69670	CUL3B	199.08	-0.07286	0.16415	-0.44387	0.65714	0.98965	full_name=cullin 3B. cullin 3B. cullin, putative, contains similarity to Cullin homolog 3 (CUL-3) SP:Q13618, GI:3639052 from (Homo sapiens); contains Pfam profile PF00888: Cullin family. Interacts with members of AtBPM family and RBX1 suggesting it is part of an E3 ligase complex involved in RUB modification.
AT3G55260	HEXO1	428.82	0.051679	0.11644	0.44384	0.65716	0.98965	full_name=beta-hexosaminidase 1. beta-hexosaminidase 1. Encodes a protein with &#946;-hexosaminidase activity (the enzyme is active with p-nitrophenyl-&#946;-N-acetylglucosaminide as substrate but displayed only a minor activity toward p-nitrophenyl-&#946;-N-acetylgalactosaminide). The enzyme displays no distinct preference for a specific terminal GlcNAc residue and indeed cleaved the asialoagalactodabsylglycopeptide GnGn to a mixture of products.
AT1G36990		526.37	-0.047937	0.10805	-0.44366	0.65729	0.98965	C-jun-amino-terminal kinase-interacting protein.
AT1G19480		157.28	0.089892	0.20267	0.44354	0.65738	0.98965	DNA glycosylase superfamily protein.
AT5G21040	FBX2	624.18	0.045294	0.10213	0.44349	0.65741	0.98965	full_name=F-box protein 2. F-box protein 2. Encodes an F-box containing protein that interacts physically with BHLH32 and appears to be involved in mediating phosphate starvation responses. Its expression is responsive to phosphate (Pi) and not phosphite (Phi) in roots and shoots.
AT2G22430	HB6	583.64	0.055912	0.12608	0.44348	0.65742	0.98965	full_name=homeobox protein 6. homeobox protein 6. Encodes a homeodomain leucine zipper class I (HD-Zip I) protein that is a target of the protein phosphatase ABI1 and regulates hormone responses in Arabidopsis.
AT4G22290	SHOU4L2	206.23	-0.069715	0.1572	-0.44347	0.65743	0.98965	Ubiquitin-specific protease family C19-related protein.
AT3G58900		165.07	-0.077555	0.17493	-0.44334	0.65752	0.98965	F-box/RNI-like superfamily protein.
AT4G27610		539.01	-0.047933	0.10814	-0.44324	0.65759	0.98965	intracellular protein transporter.
AT1G05270		959.89	0.040518	0.091422	0.4432	0.65762	0.98965	TraB family protein.
AT5G03180		3286.9	0.14034	0.31681	0.44299	0.65777	0.98965	RING/U-box superfamily protein.
AT4G17330	G2484-1	4598.6	0.03826	0.086414	0.44275	0.65795	0.98965	full_name=G2484-1 protein. G2484-1 protein. gene of unknown function expressed in seedlings, flower buds and stems
AT2G19470	ckl5	512.9	0.049522	0.11192	0.44247	0.65815	0.98965	full_name=casein kinase I-like 5. casein kinase I-like 5.
AT1G08800	MYOB1	176.86	-0.085782	0.19388	-0.44246	0.65816	0.98965	myosin-binding protein (Protein of unknown function, DUF593).
AT1G06730		158.61	-0.07857	0.17768	-0.44221	0.65834	0.98965	pfkB-like carbohydrate kinase family protein.
AT1G68720	TADA	304.72	-0.067452	0.15254	-0.44219	0.65835	0.98965	full_name=tRNA arginine adenosine deaminase. tRNA arginine adenosine deaminase. Encodes the chloroplastic A-to-I tRNA editing enzyme.
AT1G27910	PUB45	273.25	0.064839	0.14666	0.44212	0.6584	0.98965	full_name=plant U-box 45. plant U-box 45. Encodes a protein containing a UND, a U-box, and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.
AT4G35230	BSK1	747.98	0.04291	0.097098	0.44192	0.65854	0.98965	full_name=brassinosteroid-signaling kinase 1. BR-signaling kinase 1. Encodes BR-signaling kinase 1 (BSK1), one of the three homologous BR-signaling kinases (BSK1, AT4G35230; BSK2, AT5G46570; BSK3, AT4G00710).  Mediates signal transduction from receptor kinase BRI1 by functioning as the substrate of BRI1.  Plasma membrane localized.
AT3G23600		176.91	-0.079677	0.18034	-0.44182	0.65862	0.98965	alpha/beta-Hydrolases superfamily protein.
AT5G19050		468.93	0.051146	0.11576	0.44182	0.65862	0.98965	alpha/beta-Hydrolases superfamily protein.
AT2G47470	UNE5	307.53	-0.065299	0.14784	-0.4417	0.65871	0.98965	full_name=UNFERTILIZED EMBRYO SAC 5. thioredoxin family protein. Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response.
AT2G26110		170.55	-0.082251	0.18632	-0.44145	0.65888	0.98965	bromodomain protein (DUF761).
AT3G06340		215.4	0.07311	0.16565	0.44136	0.65895	0.98965	DNAJ heat shock N-terminal domain-containing protein.
AT4G39520	DRG1-1	1183.5	-0.041476	0.093979	-0.44133	0.65897	0.98965	GTP-binding protein-like protein. Encodes a member of the DRG (developmentally regulated G-protein) family.  Has GTPase activity.
AT5G62600	MOS14	401.56	-0.05503	0.1247	-0.44131	0.65899	0.98965	full_name=modifier of snc1-1, 14. ARM repeat superfamily protein. Encodes a nuclear importer of serine-arginine rich (SR) proteins and is involved in the regulation of splicing of R genes by regulating the import of the SR proteins into the nucleus.
AT4G04970	GSL1	245.89	-0.065417	0.14833	-0.44102	0.6592	0.98965	full_name=glucan synthase-like 1. glucan synthase-like 1. encodes a gene similar to callose synthase
AT2G20000	HBT	314.29	-0.062549	0.14183	-0.44102	0.6592	0.98965	full_name=HOBBIT. CDC27 family protein. Required for cell division and cell differentiation in meristems. Encodes a homolog of the CDC27 subunit of the anaphase-promoting complex (APC). Unlike other CDC27 homologs in Arabidopsis, its transcription is cell cycle regulated. Strong hbt mutants give rise to seedlings that lack an anatomically recognizable quiescent center and differentiated columella root cap cells, the cell types derived from the wild-type hypophysis. Furthermore, they have no mitotically active root meristem and lack a differentiated lateral root cap.
AT4G15380	CYP705A4	209.05	-0.074066	0.16818	-0.4404	0.65965	0.98977	full_name=cytochrome P450, family 705, subfamily A, polypeptide 4. cytochrome P450, family 705, subfamily A, polypeptide 4. member of CYP705A
AT5G14250	COP13	416.64	-0.053645	0.12185	-0.44026	0.65975	0.98977	full_name=CONSTITUTIVE PHOTOMORPHOGENIC 13. Proteasome component (PCI) domain protein. Encodes subunit 3 of the COP9 signalosome.
AT3G14270	FAB1B	329.56	0.065545	0.14894	0.44007	0.65989	0.98977	full_name=FORMS APLOID AND BINUCLEATE CELLS 1B. phosphatidylinositol-4-phosphate 5-kinase family protein. Encodes a protein that is predicted to act as a 1-phosphatidylinositol-3-phosphate (PtdIns3P) 5-kinase based on its homology to Fab1 from yeast. It contains an FYVE domain required for binding to PtdIns3P-containing membranes in yeast, as well as a Cpn60_TCP1 homology domain plus a kinase domain. fab1a/fab1b pollen grains not viable and have defective vacuolar organization. FAB1A and FAB1B complement the enlarged vacuolar phenotype of the fission yeast ste12delta mutant.
AT5G66080	APD9	284.66	-0.061467	0.13975	-0.43982	0.66007	0.98977	Protein phosphatase 2C family protein.
AT3G12640		564.25	0.048221	0.10966	0.43975	0.66012	0.98977	RNA binding (RRM/RBD/RNP motifs) family protein.
AT2G18915	LKP2	864.87	0.046422	0.10563	0.4395	0.6603	0.98977	full_name=LOV KELCH protein 2. LOV KELCH protein 2. encodes a member of F-box proteins that includes two other proteins in Arabidopsis (ZTL and FKF1). These proteins contain a unique structure containing a PAS domain at their N-terminus, an F-box motif, and 6 kelch repeats at their C-terminus. Overexpression results in arrhythmic phenotypes for a number of circadian clock outputs in both constant light and constant darkness, long hypocotyls under multiple fluences of both red and blue light, and a loss of photoperiodic control of flowering time. Although this the expression of this gene itself is not regulated by circadian clock, it physically interacts with Dof transcription factors that are transcriptionally regulated by circadian rhythm. LKP2 interacts with Di19, CO/COL family proteins.
AT3G51390	PAT10	132.57	-0.0861	0.19592	-0.43946	0.66033	0.98977	DHHC-type zinc finger family protein.
AT2G32480	ARASP	128.03	0.088071	0.20049	0.43927	0.66047	0.98977	full_name=ARABIDOPSIS SERIN PROTEASE. chloroplastic membrane metallo proteases. Metalloprotease essential for plastid development. Located in the inner membrane of chloroplasts.
AT3G48990	AAE3	19269	-0.03231	0.07359	-0.43906	0.66062	0.98977	full_name=ACYL-ACTIVATING ENZYME 3. AMP-dependent synthetase and ligase family protein. Encodes an oxalyl-CoA synthetase and is required for oxalate degradation, for normal seed development, and for defense against an oxalate-producing fungal pathogen.
AT5G65530	ATRLCK VI_A3	1174.4	-0.044282	0.10091	-0.43883	0.66079	0.98977	Protein kinase superfamily protein. Encodes a protein kinase involved in mediating resistance to fungi and also trichome branch number. Kinase activity is increased by ROP6 which also affects its sub-cellular localization  (becomes localized to the cell periphery_
AT3G11400	EIF3G1	1104.3	-0.04474	0.10199	-0.43868	0.66089	0.98977	full_name=eukaryotic translation initiation factor 3G1. eukaryotic translation initiation factor 3G1. One of the 2 genes that code for the G subunit of eukaryotic initiation factor 3 (EIF3).
AT3G16270		888.37	-0.043457	0.099101	-0.43851	0.66101	0.98977	ENTH/VHS family protein.
AT5G19620	OEP80	230.8	-0.065908	0.15048	-0.438	0.66139	0.98977	full_name=outer envelope protein of 80 kDa. outer envelope protein of 80 kDa. AtOEP80 is paralog to the chloroplastic protein translocation  channel Toc75. Mutations in this locus result in embryo lethality.
AT1G54210	ATG12A	201.8	0.084206	0.19226	0.43798	0.6614	0.98977	full_name=AUTOPHAGY 12 A. Ubiquitin-like superfamily protein.
AT3G16785	PLDP1	383.24	0.055308	0.12629	0.43794	0.66143	0.98977	full_name=phospholipase D P1. phospholipase D P1. Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation.
AT5G52520	OVA6	345.15	0.060447	0.13805	0.43788	0.66147	0.98977	full_name=OVULE ABORTION 6. Class II aaRS and biotin synthetases superfamily protein.
AT2G44200		461.09	0.069367	0.15848	0.4377	0.6616	0.98977	pre-mRNA splicing factor domain-containing protein.
AT4G22750	PAT13	289.49	0.061583	0.14073	0.43761	0.66167	0.98977	DHHC-type zinc finger protein.
AT3G14130	HAOX1	1011.5	0.038512	0.088019	0.43754	0.66172	0.98977	Aldolase-type TIM barrel family protein.
AT4G23820		156.45	-0.085425	0.19529	-0.43743	0.6618	0.98977	Pectin lyase-like superfamily protein.
AT2G24240		242.26	-0.070671	0.16162	-0.43728	0.66191	0.98977	BTB/POZ domain with WD40/YVTN repeat-like protein.
AT3G57660	NRPA1	1163.4	-0.049748	0.11379	-0.43718	0.66198	0.98977	full_name=nuclear RNA polymerase A1. nuclear RNA polymerase A1. Encodes a subunit of RNA polymerase I (aka RNA polymerase A).
AT2G36070	TIM44-2	384.71	-0.055787	0.12762	-0.43715	0.662	0.98977	full_name=translocase inner membrane subunit 44-2. translocase inner membrane subunit 44-2. One of two genes in Arabidopsis that encode a putative subunit of the mitochondrial inner membrane translocase complex. TIM44 subunit is thought to provide the energy for translocation via hydrolysis of ATP.
AT4G24400	CIPK8	199.59	0.069002	0.15786	0.43711	0.66203	0.98977	full_name=CBL-interacting protein kinase 8. CBL-interacting protein kinase 8. Encodes a CBL (calcineurin B-like calcium sensor proteins) -interacting serine/threonine protein kinase. Regulates the low-affinity phase of the primary nitrate response.
AT1G73460	DYRKP-2A	292.03	0.064708	0.14811	0.43689	0.66219	0.98977	Protein kinase superfamily protein.
AT3G58970	MGT6	439.59	0.052085	0.11923	0.43683	0.66223	0.98977	full_name=magnesium transporter 6. magnesium transporter 6. Transmembrane magnesium transporter. One of nine family members.
AT3G18035	HON4	880.08	0.085379	0.19561	0.43648	0.66249	0.98977	winged-helix DNA-binding transcription factor family protein. A linker histone like protein
AT1G14980	CPN10	569.86	-0.057781	0.13241	-0.43636	0.66257	0.98977	full_name=chaperonin 10. chaperonin 10. Encodes mitochondrial-localized chaperonin 10 that complements the E.coli groES mutant. Its mRNA is upregulated in response to heat shock treatment and is expressed uniformly in various organs.
AT5G43970	TOM22-V	308.99	-0.061048	0.14003	-0.43598	0.66285	0.98977	full_name=translocase of outer membrane 22-V. translocase of outer membrane 22-V. Subunit of the TOM complex, a translocase in the outer mitochondrial membrane that selectively allows proteins with a mitochondrial targeting sequence to enter the mitochondrion.
AT1G20110	FYVE1	859.28	-0.041013	0.094083	-0.43593	0.66289	0.98977	RING/FYVE/PHD zinc finger superfamily protein. Encodes a protein that is localized to the peripheral membrane of late endosomal compartments. Involved in the regulation of mulitivesicular/prevacuolar compartment protein sorting. Loss of function mutations are embryo lethal.
AT2G41500	LIS	811.83	-0.04775	0.10956	-0.43585	0.66295	0.98977	full_name=LACHESIS. WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-like protein. Encodes LACHESIS (LIS), a protein with seven WD40 repeats. LIS is homologous to the yeast splicing factor PRP4 which is associated with the U4/U6 complex of the spliceosome.  LIS is involved in a mechanism that prevents accessory cells from adopting gametic cell fate: lis mutant forms supernumerary egg cells.
AT3G52850	VSR1	3030.3	0.030996	0.071125	0.43579	0.66299	0.98977	full_name=vacuolar sorting receptor homolog 1. vacuolar sorting receptor homolog 1. Encodes the Vacuolar Sorting Receptor-1 (VSR-1)/Epidermal Growth Factor Receptor-like protein1(VSR-1/ATELP1).  Binds vacuolar targeting signals. Involved in sorting seed storage proteins into vacuoles.
AT3G26790	FUS3	294.53	0.066426	0.15245	0.43573	0.66303	0.98977	full_name=FUSCA 3. AP2/B3-like transcriptional factor family protein. Transcriptional factor with high similarity to the B3 region of the VP1/ABI3-like proteins. Full length FUS3 protein binds to the highly conserved RY motif [DNA motif CATGCA(TG)], present in many seed-specific promoters, and the B3 domains of this transcription factor is necessary for the specific interaction with the RY element. Transcriptional activity of FUS3 requires the B3 DNA-binding domain and an activation domain. FUS3 specifies cotyledon identity. Regulator of gene expression during late embryogenesis. Involved in the control foliar organ identity in Arabidopsis by regulating the synthesis of two hormones, abscisic acid and gibberellin.  FUS3 together with LEC1 positively regulate the abundance of the ABI3 protein in the seed.
AT4G15080		223.57	-0.069664	0.16009	-0.43516	0.66345	0.98989	DHHC-type zinc finger family protein.
AT3G06510	SFR2	310.3	0.062767	0.14425	0.43514	0.66346	0.98989	full_name=SENSITIVE TO FREEZING 2. Glycosyl hydrolase superfamily protein. Encodes a protein with beta-glucosidase and galactosyltransferase activity, mutants show increased sensitivity to freezing.  Though it is classified as a family I glycosyl hydrolase, it has no hydrolase activity in vitro.
AT1G56610		298.22	0.061037	0.14031	0.43502	0.66355	0.98989	Protein with RNI-like/FBD-like domain.
AT3G02600	LPP3	741.97	0.046749	0.10748	0.43496	0.66359	0.98989	full_name=lipid phosphate phosphatase 3. lipid phosphate phosphatase 3. Encodes phosphatidic acid phosphatase. Expressed during germination.
AT1G48850	EMB1144	492.67	-0.051726	0.11896	-0.43484	0.66368	0.98989	full_name=embryo defective 1144. chorismate synthase, putative / 5-enolpyruvylshikimate-3-phosphate phospholyase.
AT1G19430		156.49	0.076208	0.17556	0.43408	0.66423	0.98989	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G32870	NAC13	283.87	0.059978	0.13819	0.43403	0.66427	0.98989	full_name=NAC domain protein 13. NAC domain protein 13.
AT3G05530	RPT5A	1447.7	-0.036348	0.083747	-0.43402	0.66427	0.98989	full_name=regulatory particle triple-A ATPase 5A. regulatory particle triple-A ATPase 5A. Encodes RPT5a (Regulatory Particle 5a), one of the six AAA-ATPases of the proteasome regulatory particle.  Essential for gametophyte development.  In Arabidopsis, the RPT5 subunit is encoded by two highly homologous genes, RPT5a and RPT5b.  RPT5a and RPT5b show accession-dependent functional redundancy.  In Wassilewskija (Ws) accession: mutant alleles of RPT5a displayed 50% pollen lethality, indicating that RPT5a is essential for male gametophyte development. In the Columbia (Col) accession, a rpt5a mutant allele did not display such a phenotype because the RPT5b Col allele complements the rpt5a defect in the male gametophyte, whereas the RPT5b Ws allele does not. Double rpt5a rpt5b mutants in Col background showed a complete male and female gametophyte lethal phenotype.
AT5G23040	CDF1	1862	0.034671	0.079955	0.43363	0.66456	0.98989	full_name=CELL GROWTH DEFECT FACTOR 1. cell growth defect factor-like protein (DUF3353). Cell growth defect factor 1. Causes Bax mediated lethality in yeast by generating reactive oxygen species and this effect is suppressed by AtBI-1.
AT5G23630	PDR2	1631.2	0.03612	0.083314	0.43355	0.66462	0.98989	full_name=phosphate deficiency response 2. phosphate deficiency response 2. A member of the eukaryotic type V subfamily (P5) of P-type ATPase cation pumps; MIA is most similar to the human P5 ATPase ATY2(44% identity) and to Spf1p from S. cerevisiae (41% identity). Highly abundant in the endoplasmic reticulum and small vesicles of developing pollen grains and tapetum cells. T-DNA insertional mutants of MIA suffer from imbalances in cation homeostasis and exhibit a severe reduction in fertility. Mutant microspores fail to separate from tetrads and pollen grains are fragile with an abnormal morphology and altered cell wall structure.  MIA is also named PDR2 and was shown to be required for proper expression of SCARECROW (SCR), a key regulator of root patterning, and for stem-cell maintenance in Pi-deprived roots.
AT4G19700	RING	1232.8	-0.049959	0.11524	-0.43352	0.66464	0.98989	SBP (S-ribonuclease binding protein) family protein. Encodes BOI (Botrytis Susceptible 1 Interactor).  Has E3 ubiquitin ligase activity. Interacts with and ubiquitinates BOS1 (Botrytis Susceptible 1).  It prevents caspase activation and attenuates cell death.
AT4G28440		338.4	0.062546	0.14428	0.4335	0.66465	0.98989	Nucleic acid-binding, OB-fold-like protein.
AT4G00340	RLK4	339.6	0.066455	0.15333	0.43342	0.66471	0.98989	full_name=receptor-like protein kinase 4. receptor-like protein kinase 4. Encodes a receptor-like protein kinase that is expressed in roots.
AT5G53060	RCF3	172.77	-0.079975	0.1847	-0.43299	0.66501999999999994	0.98989	full_name=regulator of CBF gene expression 3. RNA-binding KH domain-containing protein. Encodes a KH domain-containing putative RNA-binding protein RCF3.  Functions as a upstream regulator for heat stress-responsive gene expression and thermotolerance.
AT4G02340		320.96	-0.066651	0.15394	-0.43297	0.66503	0.98989	alpha/beta-Hydrolases superfamily protein.
AT1G61010	CPSF73-I	365.6	-0.060546	0.13986	-0.4329	0.66509	0.98989	full_name=cleavage and polyadenylation specificity factor 73-I. cleavage and polyadenylation specificity factor 73-I.
AT4G02070	MSH6	335.96	-0.058986	0.1363	-0.43276	0.66519	0.98989	full_name=MUTS homolog 6. MUTS homolog 6. encodes a DNA mismatch repair homolog of human MutS gene, MSH6. There are four MutS genes in Arabidopsis, MSH2, MSH3, MSH6, and MSH7, which all act as heterodimers and bind to 51-mer duplexes. MSH2*MSH6 bound the (+T) substrate strongly, (T/G) well, and (+AAG) no better than it did a (T/A) homoduplex.
AT1G07830		370.63	-0.063464	0.14673	-0.43254	0.66535	0.98989	ribosomal protein L29 family protein.
AT3G20010	FRG1	395.56	-0.057133	0.13211	-0.43246	0.66541	0.98989	SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein. Encodes a member of the SNF2 family of helicase-like proteins and is involved in RNA-directed DNA methylation. It is functionally redundant with FRG2 and interacts physically with SUVR2, another component of the RdDM pathway.
AT5G20730	NPH4	569.47	0.046064	0.10658	0.4322	0.6656	0.98989	full_name=NON-PHOTOTROPHIC HYPOCOTYL. Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-like protein. Encodes an auxin-regulated transcriptional activator. Activates expression of IAA1 and IAA9 in the presence of auxin. Mutants affect blue light and gravitropic and auxin mediated growth responses.  Together with AUX19, it is  involved in the response to ethylene.  In the arf7 arf19 double mutant, several auxin-responsive genes (e.g. IAA5, LBD16, LBD29 and LBD33) are no longer upregulated by auxin.
AT3G18215		203.88	0.068166	0.15776	0.43208	0.66568	0.98989	transmembrane protein, putative (Protein of unknown function, DUF599).
AT1G24300		720.88	0.046427	0.10747	0.43199	0.66575	0.98989	GYF domain-containing protein.
AT5G19430	C3HC4	607.95	0.049244	0.11404	0.43182	0.66588	0.98989	RING/U-box superfamily protein. Encodes a C3HC4-type RING finger E3 ubiquitin ligase of the RING/U-box superfamily whose expression is responsive to both phosphate (Pi) and phosphite (Phi) in both roots and shoots.
AT3G13740	RNC4	332.76	0.057534	0.13327	0.43172	0.66594	0.98989	Ribonuclease III family protein.
AT4G38640		458.4	0.061861	0.1433	0.4317	0.66596	0.98989	Plasma-membrane choline transporter family protein.
AT1G31120	KUP10	356.54	0.057119	0.13236	0.43156	0.66606	0.98989	full_name=K+ uptake permease 10. K+ uptake permease 10. potassium transporter
AT5G67190	DEAR2	351.06	0.060287	0.13993	0.43085	0.66658	0.99037	full_name=DREB and EAR motif protein 2. DREB and EAR motif protein 2. encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.
AT5G59340	WOX2	707.15	-0.063934	0.14841	-0.4308	0.66662	0.99037	full_name=WUSCHEL related homeobox 2. WUSCHEL related homeobox 2. Encodes a WUSCHEL-related homeobox gene family member with 65 amino acids in its homeodomain. Proteins in this family contain a sequence of eight residues (TLPLFPMH) downstream of the homeodomain called the WUS box. WOX2 has a putative Zinc finger domain downstream of the homeodomain. Transcripts are expressed in the egg cell, the zygote and the apical cell lineage and are reduced in met3-1 early embryos.  This gene is necessary for cell divisions that form the apical embryo domain.
AT5G03700		306.29	-0.069344	0.16118	-0.43024	0.66702	0.99049	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein.
AT1G78420	LARGE IN CHINESE	2303.2	0.03105	0.072201	0.43005	0.66716	0.99049	RING/U-box superfamily protein.
AT2G32460	MYB101	151.71	0.079598	0.18514	0.42992	0.66725	0.99049	full_name=myb domain protein 101. myb domain protein 101. Member of the R2R3 factor gene family.
AT3G23280	XBAT35	337.58	-0.056362	0.1311	-0.42992	0.66726	0.99049	full_name=XB3 ortholog 5 in Arabidopsis thaliana. hypothetical protein. Encodes a ubiquitin ligase that is a novel player in ethylene signaling involved in negatively regulating apical hook curvature, with alternative splicing controlling dual targeting to the nuclear and cytoplasmic compartments.
AT5G17560	BOLA4	244.79	-0.062972	0.14669	-0.42928	0.66772	0.99049	BolA-like family protein.
AT2G42780		320.83	-0.05931	0.13823	-0.42907	0.66787	0.99049	transcription elongation factor B polypeptide.
AT5G54600	RPL24	486.25	-0.063047	0.14698	-0.42896	0.66796	0.99049	full_name=plastid ribosomal protein L24. Translation protein SH3-like family protein.
AT5G40740	AUG6	259.86	-0.062787	0.1464	-0.42887	0.66802	0.99049	full_name=augmin subunit 6. HAUS augmin-like complex subunit.
AT1G10570	OTS2	164.25	-0.089356	0.20837	-0.42883	0.66805	0.99049	full_name=OVERLY TOLERANT TO SALT 2. Cysteine proteinases superfamily protein. Encodes a deSUMOylating enzyme. In vitro it has both peptidase activity and isopeptidase activity: it can cleave the C-terminal residues from SUMO to activate it for attachment to a target protein and it can also act on the isopeptide bond between SUMO and another protein. sYFP:OTS2 protein accumulates in nuclei in a punctate pattern. Double mutant analysis with ULP1D/OTS1 indicates that these genes are involved in salt stress responses and flowering time regulation.
AT1G71850		136.44	-0.081798	0.19077	-0.42877	0.66809	0.99049	Ubiquitin carboxyl-terminal hydrolase family protein.
AT3G10050	OMR1	587.56	-0.045986	0.10725	-0.42876	0.6681	0.99049	full_name=L-O-methylthreonine resistant 1. L-O-methylthreonine resistant 1. first enzyme in the biosynthetic pathway of isoleucine
AT1G70180		899.05	-0.040123	0.093593	-0.4287	0.66815	0.99049	Sterile alpha motif (SAM) domain-containing protein.
AT1G04440	CKL13	348.06	0.058669	0.13687	0.42865	0.66818	0.99049	full_name=casein kinase like 13. casein kinase like 13.
